동,utm_x,utm_y,가격,소재지,매물특징,계약/전용면적,해당층/총층,입주가능일,방향,현재업종,추천업종,용도지역,주구조,사용승인일,매물번호,제목,대지/연면적,건축/전용면적,지상층/지하층,용적률/건폐율,월관리비,현재용도,추천용도,총점포수,사용전력,총사무실수,권리금,준공인가일,사용검사일,경도,위도
예시동,305656.91362504597,3888767.293971799,"월세3,000/200",광주시 서구 풍암동,l 사진有 l 무권리 l 각종 프랜차이즈 l 음식점 카페 편의점 l,92㎡/92㎡(전용률100%),1/5층,즉시입주,남향(주된 출입구 기준),-,횟집 특수부위 브런치카페 제과점 고깃집 초밥 편의점 각종프랜차이즈,-,-,2003.03.27,2517189272,일반상가1층,,,,,5만원,,,,,,,,,126.8672221,35.1230202
예시동,305656.91362504597,3888767.293971799,"월세3,000/200",광주시 서구 풍암동,I 사진有 I 무권리 코너자리 양면 통유리 유동인구 광고효과 최상,99.1㎡/85.9㎡(전용률87%),1/5층,즉시입주,남향(주된 출입구 기준),공실,헨드폰판매점 카페,-,-,2003.03.27,2517812352,일반상가1층,,,,,5만원,,,,,,없음,,,126.8672221,35.1230202
예시동,305652.42271595506,3888815.9565172535,"월세5,000/450",광주시 서구 풍암동,"l 12층 l 베이커리카페, 식당 추천 l 내부계단,인테리어 有 l",347.98㎡/320.81㎡(전용률92%),1/3층,즉시입주 협의가능,북서향(주된 출입구 기준),-,"카페,식당",-,-,2004.09.10,2519204142,일반상가1층,,,,,20만원,,,,,,,,,126.8671614,35.1234579
예시동,305652.42271595506,3888815.9565172535,"월세5,000/450",광주시 서구 풍암동,-,347.98㎡/300㎡(전용률86%),1/3층,즉시입주,북서향(주된 출입구 기준),-,-,-,-,2004.09.10,2519094937,일반상가1층,,,,,,,,,,,없음,,,126.8671614,35.1234579
예시동,305652.42271595506,3888815.9565172535,"월세5,000/450",광주시 서구 풍암동,l 복층구조 l 프랜차이즈 카페 음식점 적합 l 곤트란쉐리에 입점가능,347.98㎡/347.98㎡(전용률100%),1/3층,즉시입주,북서향(주된 출입구 기준),-,커피 음료 다이닝펍 요리주점 파인다이닝 브런치카페 디저트카페 회포차,-,-,2004.09.10,2517234939,일반상가1층,,,,,20만원,,,,,,,,,126.8671614,35.1234579
예시동,305652.42271595506,3888815.9565172535,"월세5,000/450",광주시 서구 풍암동,"I 사진有 I 무권리 신축 아파트 앞 대로변 1,2층 프랜차이즈 추천",347.98㎡/327.98㎡(전용률94%),1/3층,즉시입주,북서향(주된 출입구 기준),카페,카페 음식점 사무실,-,-,2004.09.10,2517837434,일반상가1층,,,,,,,,,,,없음,,,126.8671614,35.1234579
예시동,305652.42271595506,3888815.9565172535,"월세5,000/350",광주시 서구 풍암동,l 사진有 l 무권리 l 대형평수 l 음식점 판매점 적합 l 대로변,176.24㎡/176.24㎡(전용률100%),1/5층,즉시입주,북서향(주된 출입구 기준),-,-,-,-,2010.11.24,2515308514,일반상가1층,,,,,,,,,,,,,,126.8671614,35.1234579
예시동,305652.42271595506,3888815.9565172535,"월세5,000/350",광주시 서구 풍암동,l 사진有 l 무권리 l 대형평수 l 음식점 판매점 적합 l 대로변,176.24㎡/176.24㎡(전용률100%),1/5층,즉시입주,북서향(주된 출입구 기준),-,-,-,-,2010.11.24,2515308514,일반상가1층,,,,,,,,,,,,,,126.8671614,35.1234579
예시동,305652.42271595506,3888815.9565172535,"월세5,000/450",광주시 서구 풍암동,"12층사용조건,모든업종가능, 무권리, 내부깔끔, 전면노출, 통행량多",372㎡/330.5㎡(전용률89%),1/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2010.06.28,2513972364,일반상가1층,,,,,,,,,,,,,,126.8671614,35.1234579
예시동,305652.42271595506,3888815.9565172535,"월세5,000/450",광주시 서구 풍암동,"12층사용조건,모든업종가능, 무권리, 내부깔끔, 전면노출, 통행량多",372㎡/330.5㎡(전용률89%),1/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2010.06.28,2513972364,일반상가1층,,,,,,,,,,,,,,126.8671614,35.1234579
예시동,305652.42271595506,3888815.9565172535,"월세5,000/350",광주시 서구 풍암동,마재우체국건너편 대로변 유동인구아주많음 화장실2칸 내부깨끗 식당호프모두가,176.24㎡/176.24㎡(전용률100%),1/5층,즉시입주,북서향(주된 출입구 기준),공실,(선택)안함,-,-,2010.11.24,2516327710,일반상가1층,,,,,10만원,,,,,,,,,126.8671614,35.1234579
예시동,305686.2747159551,3888797.6766263447,"월세5,000/150",광주시 서구 풍암동,I 사진有 I 무권리 소매점 골프관련 판매점 추천 층고높음,92.78㎡/84.2㎡(전용률91%),1/5층,즉시입주,북서향(주된 출입구 기준),공실,소매점 골프관련 소매점,-,-,2023.09.21,2517817261,일반상가1층,,,,,,,,,,,없음,,,126.8675369,35.1232997
예시동,305686.2747159551,3888797.6766263447,월세1억/300,광주시 서구 풍암동,I 사진有 I 주차 빌딩 2층 사무실 2층 주차장에서 입구 바로 출입,283.95㎡/280.9㎡(전용률99%),2/5층,즉시입주,북서향(주된 출입구 기준),,,,,2023.09.21,2517827466,대형사무실2층,,,,,-,,,,,-,,,,126.8675369,35.1232997
예시동,305686.2747159551,3888797.6766263447,"월세5,000/150",광주시 서구 풍암동,l 사진有 l 무권리 l 음식점 소매점 판매점 l 다용도점포 l,85㎡/85㎡(전용률100%),1/5층,즉시입주,북서향(주된 출입구 기준),-,-,-,-,2023.09.21,2514313804,일반상가1층,,,,,,,,,,,,,,126.8675369,35.1232997
예시동,305686.2747159551,3888797.6766263447,월세1억/300,광주시 서구 풍암동,l 대형상가 l 음식점 판매점 사무실 l 다용도점포 l 교통접근성편리,283.95㎡/283.95㎡(전용률100%),2/5층,즉시입주,북서향(주된 출입구 기준),-,-,-,-,2023.09.21,2514251788,일반상가2층,,,,,,,,,,,,,,126.8675369,35.1232997
예시동,305503.4048977733,3888639.1806263444,"월세3,000/190",광주시 서구 풍암동,운리중근처 코너상가 사무실 가능 2순환도로 출퇴근 용이 즉시입주가,151.59㎡/151.59㎡(전용률100%),1/3층,즉시입주,북동향(주된 출입구 기준),-,-,-,-,2004.08.23,2519007028,일반상가1층,,,,,,,,,,,,,,126.8655686,35.1218362
예시동,305503.4048977733,3888639.1806263444,"월세2,000/180",광주시 서구 풍암동,사진有l 무권리 코너 l 식당 카페 추천 l,150㎡/150㎡(전용률100%),1/3층,즉시입주,북동향(주된 출입구 기준),-,"음식점, 카페",-,-,2004.08.23,2516680420,일반상가1층,,,,,,,,,,,,,,126.8655686,35.1218362
예시동,305503.4048977733,3888639.1806263444,"월세2,000/180",광주시 서구 풍암동,l 사진有 l 무권리 l 음식점 판매점 적합 l 코너자리 l 접근성굿,151.59㎡/151.59㎡(전용률100%),1/3층,즉시입주,북동향(주된 출입구 기준),-,-,-,-,2004.08.23,2514254043,일반상가1층,,,,,,,,,,,,,,126.8655686,35.1218362
예시동,305549.23107959144,3888664.0796445264,"월세1,000/70",광주시 서구 풍암동,-,57㎡/57㎡(전용률100%),1/3층,즉시입주,북동향(주된 출입구 기준),-,-,-,-,2011.12.22,2515878102,일반상가1층,,,,,,,,,,,,,,126.8660653,35.1220694
예시동,305549.23107959144,3888664.0796445264,"월세1,000/65",광주시 서구 풍암동,"운리중부근,즉시입주가능,사무실추천",57㎡/57㎡(전용률100%),1/3층,즉시입주,남향(주된 출입구 기준),,,,,2011.12.22,2514877624,일반사무실1층,,,,,-,,,,,-,,,,126.8660653,35.1220694
예시동,305522.3518068642,3888690.583099072,"월세2,000/50",광주시 서구 풍암동,I 사진有 I 무권리 화이트톤 내부3칸 분리 조명 바닥 벽 깔끔,59.59㎡/49.5㎡(전용률83%),1/4층,즉시입주,북서향(주된 출입구 기준),공실,사무실 소매점 부동산,-,-,2001.01.05,2517771971,일반상가1층,,,,,2만원,,,,,,,,,126.8657643,35.122303
예시동,305549.1412614096,3888716.5485899807,"월세5,000/300",광주시 서구 풍암동,I 사진有 I 무권리 대로변 전면 통유리 노출최상 전시 판매장 추천,178.31㎡/153.7㎡(전용률86%),1/5층,즉시입주,북서향(주된 출입구 기준),공실,전시판매장,-,-,2015.12.09,2519153737,일반상가1층,,,,,8만원,,,,,,없음,,,126.866052,35.1225422
예시동,305549.1412614096,3888716.5485899807,"월세5,000/300",광주시 서구 풍암동,l 무권리 l 대로변 l 식당 전시 판매 적합 l 네모반듯 층고높음,178.31㎡/178.31㎡(전용률100%),1/5층,즉시입주,북서향(주된 출입구 기준),-,전시장 판매점 대리점 식당,-,-,2015.12.09,2517235006,일반상가1층,,,,,8만원,,,,,,,,,126.866052,35.1225422
예시동,305585.18198868237,3888717.8410263443,"월세1,000/80",광주시 서구 풍암동,l 사진有 l 각종음식점 적합 l 배후수요多 l 단골고객 다수 l,116.85㎡/116.85㎡(전용률100%),1/3층,즉시입주,북서향(주된 출입구 기준),-,-,-,-,2000.08.25,2515488786,일반상가1층,,,,,,,,,,,,,,126.866447,35.1225608
예시동,305654.4459886824,3888697.9094263446,"월세1,000/55",광주시 서구 풍암동,"넓은사무실,에어컨,블라인드,싱크대,공간활용도 좋음,남여화장실 분리",100㎡/100㎡(전용률100%),2/3층,즉시입주,동향(주된 출입구 기준),,,,,2001.01.11,2518347791,일반사무실2층,,,,,-,,,,,-,,,,126.8672113,35.1223945
예시동,305711.4238068642,3888639.1806263444,"월세1,000/80",광주시 서구 풍암동,l 사진有 l 회포차 소주방 계절음식 l 무권리 l 현 공실상태,52㎡/52㎡(전용률100%),1/3층,즉시입주,북서향(주된 출입구 기준),-,회포차 소주방 계절음식 호프 각종음식점 뷰티샵 사무실,-,-,2003.11.27,2517834158,일반상가1층,,,,,,,,,,,,,,126.86785,35.1218763
예시동,305711.4238068642,3888639.1806263444,"월세2,000/100",광주시 서구 풍암동,l 무권리 l 뷰티 소매점 사무실 물류창고 l 다용도점포 l 내부넓음,118.34㎡/118.34㎡(전용률100%),1/3층,즉시입주,남동향(주된 출입구 기준),-,토탈뷰티 홀덤펍 미용실 물류창고 사무실 대리점 판매점,-,-,2002.09.02,2517998599,일반상가1층,,,,,,,,,,,,,,126.86785,35.1218763
예시동,305711.4238068642,3888639.1806263444,"월세2,000/100",광주시 서구 풍암동,폴딩도어 모든업종가 내부인테리어 좋음 타업종가능 조정가 창고있음,118.3㎡/118.3㎡(전용률100%),1/3층,즉시입주,남향(주된 출입구 기준),,,,,2002.09.02,2513375170,대형사무실1층,,,,,-,,,,,-,,,,126.86785,35.1218763
예시동,305786.19035231875,3888814.0892445263,"월세2,000/50",광주시 서구 풍암동,가게앞주차가능 출퇴근용이 모든업종가 즉시입주가 내부칸막이 전면넓음,80㎡/80㎡(전용률100%),1/3층,즉시입주,동향(주된 출입구 기준),,,,,2003.02.28,2516298470,중소형사무실1층,,,,,-,,,,,-,,,,126.8686289,35.1234669
예시동,305786.19035231875,3888814.0892445263,"월세1,000/50",광주시 서구 풍암동,마재우체국 부근 원룸촌 모든업종가 가게앞주차가능 내부깨끗 소형사무실,29.7㎡/29.7㎡(전용률100%),1/3층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2018.07.16,2514084803,일반상가1층,,,,,,,,,,,,,,126.8686289,35.1234669
예시동,305786.19035231875,3888814.0892445263,"월세1,000/50",광주시 서구 풍암동,"사무실이나 공방,네일샵 추천",29.9㎡/29.9㎡(전용률100%),1/3층,즉시입주,동향(주된 출입구 기준),,,,,2018.07.16,2514877763,일반사무실1층,,,,,-,,,,,-,,,,126.8686289,35.1234669
예시동,305843.5605341369,3888878.545135435,"월세1,000/80",광주시 서구 풍암동,순환도로 출퇴근용이 가게앞뒤 주차편리 내부화장실 모든업종가 적재사무실,99.1㎡/99㎡(전용률100%),1/3층,즉시입주,북향(주된 출입구 기준),,,,,2002.06.25,2517382274,중소형사무실1층,,,,,-,,,,,-,,,,126.869243,35.1240587
예시동,305843.5605341369,3888878.545135435,"월세1,000/80",광주시 서구 풍암동,순환도로 근접 출퇴근용이 내부깨끗 가게앞뒤 주차편리 모든업종가부가세가,132.2㎡/132.2㎡(전용률100%),1/3층,즉시입주,북향(주된 출입구 기준),,,,,2002.12.02,2517391245,대형사무실1층,,,,,-,,,,,-,,,,126.869243,35.1240587
예시동,305924.1888977733,3888836.14008089,"월세3,000/75",광주시 서구 풍암동,학교정문앞 진출입편리 내부깨끗,125.27㎡/125.27㎡(전용률100%),2/3층,즉시입주 협의가능,서향(주된 출입구 기준),,,,,2003.03.21,2513856320,중소형사무실2층,,,,,-,,,,,1,,,,126.8701373,35.1236922
예시동,305823.43180686416,3888717.7337172534,"월세1,000/75",광주시 서구 풍암동,"운리초 부근,2층넓은사무실,공간활용탁월",114.75㎡/114.75㎡(전용률100%),2/3층,즉시입주,북향(주된 출입구 기준),,,,,2002.10.22,2514877332,일반사무실2층,,,,,-,,,,,-,,,,126.86906,35.1226058
예시동,305823.43180686416,3888717.7337172534,"월세1,000/75",광주시 서구 풍암동,"차량통행 많지않은 도로변 사무실. 내부깔끔, 즉시입주가능,",112.4㎡/112.4㎡(전용률100%),2/3층,즉시입주,북향(주된 출입구 기준),,,,,2002.10.22,2514379449,일반사무실2층,,,,,-,,,,,-,,,,126.86906,35.1226058
예시동,305823.43180686416,3888717.7337172534,"월세1,000/75",광주시 서구 풍암동,운리초부근 내부깨끗하고 넓음,114.9㎡/114.9㎡(전용률100%),2/3층,2025년 2월 17일 협의가능,남동향(주된 출입구 기준),,,,,2002.10.22,2513924961,일반사무실2층,,,,,-,,,,,-,,,,126.86906,35.1226058
예시동,305964.285625046,3888666.880553617,월세500/60,광주시 서구 풍암동,l 사진有 l 무권리 l 교습소 사무실 반찬 뷰티 적합 l 풍암고앞,54㎡/54㎡(전용률100%),1/3층,즉시입주,동향(주된 출입구 기준),-,교습소 사무실 소매점 건강식품 의료기기 뷰티샵,-,-,2001.12.12,2517833347,일반상가1층,,,,,,,,,,,,,,126.8706167,35.1221747
예시동,305798.24721402104,3888806.2754460447,"월세2,000/50",광주시 서구 풍암동,가게앞주차가능 출퇴근용이 모든업종가 즉시입주가 내부칸막이 전면넓음,80㎡/80㎡(전용률100%),1/3층,즉시입주,동향(주된 출입구 기준),,,,,2003.02.28,2516298470,중소형사무실1층,,,,,-,,,,,-,,,,126.868763,35.1233988
예시동,305798.24721402104,3888806.2754460447,"월세1,000/50",광주시 서구 풍암동,마재우체국 부근 원룸촌 모든업종가 가게앞주차가능 내부깨끗 소형사무실,29.7㎡/29.7㎡(전용률100%),1/3층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2018.07.16,2514084803,일반상가1층,,,,,,,,,,,,,,126.868763,35.1233988
예시동,305798.24721402104,3888806.2754460447,"월세1,000/50",광주시 서구 풍암동,"사무실이나 공방,네일샵 추천",29.9㎡/29.9㎡(전용률100%),1/3층,즉시입주,동향(주된 출입구 기준),,,,,2018.07.16,2514877763,일반사무실1층,,,,,-,,,,,-,,,,126.868763,35.1233988
예시동,305855.6126685665,3888870.7313369536,"월세1,000/80",광주시 서구 풍암동,순환도로 근접 출퇴근용이 내부깨끗 가게앞뒤 주차편리 모든업종가부가세가,132.2㎡/132.2㎡(전용률100%),1/3층,즉시입주,북향(주된 출입구 기준),,,,,2002.12.02,2517391245,대형사무실1층,,,,,-,,,,,-,,,,126.869377,35.1239906
예시동,305855.6126685665,3888870.7313369536,"월세1,000/80",광주시 서구 풍암동,순환도로 출퇴근용이 가게앞뒤 주차편리 내부화장실 모든업종가 적재사무실,99.1㎡/99㎡(전용률100%),1/3층,즉시입주,북향(주된 출입구 기준),,,,,2002.06.25,2517382274,중소형사무실1층,,,,,-,,,,,-,,,,126.869377,35.1239906
예시동,305936.2457594756,3888828.3262824086,"월세3,000/75",광주시 서구 풍암동,학교정문앞 진출입편리 내부깨끗,125.27㎡/125.27㎡(전용률100%),2/3층,즉시입주 협의가능,서향(주된 출입구 기준),,,,,2003.03.21,2513856320,중소형사무실2층,,,,,-,,,,,1,,,,126.8702713,35.1236241
예시동,305835.4839412938,3888709.919918772,"월세1,000/75",광주시 서구 풍암동,"운리초 부근,2층넓은사무실,공간활용탁월",114.75㎡/114.75㎡(전용률100%),2/3층,즉시입주,북향(주된 출입구 기준),,,,,2002.10.22,2514877332,일반사무실2층,,,,,-,,,,,-,,,,126.869194,35.1225377
예시동,305835.4839412938,3888709.919918772,"월세1,000/75",광주시 서구 풍암동,"차량통행 많지않은 도로변 사무실. 내부깔끔, 즉시입주가능,",112.4㎡/112.4㎡(전용률100%),2/3층,즉시입주,북향(주된 출입구 기준),,,,,2002.10.22,2514379449,일반사무실2층,,,,,-,,,,,-,,,,126.869194,35.1225377
예시동,305835.4839412938,3888709.919918772,"월세1,000/75",광주시 서구 풍암동,운리초부근 내부깨끗하고 넓음,114.9㎡/114.9㎡(전용률100%),2/3층,2025년 2월 17일 협의가능,남동향(주된 출입구 기준),,,,,2002.10.22,2513924961,일반사무실2층,,,,,-,,,,,-,,,,126.869194,35.1225377
예시동,305976.34248674836,3888659.0667551355,월세500/60,광주시 서구 풍암동,l 사진有 l 무권리 l 교습소 사무실 반찬 뷰티 적합 l 풍암고앞,54㎡/54㎡(전용률100%),1/3층,즉시입주,동향(주된 출입구 기준),-,교습소 사무실 소매점 건강식품 의료기기 뷰티샵,-,-,2001.12.12,2517833347,일반상가1층,,,,,,,,,,,,,,126.8707508,35.1221066
예시동,307152.3025162044,3888851.5294942795,"월세1,000/80",광주시 서구 풍암동,"즉시입주가,영어학원전용,시권 없음,아파트 밀집,초중학교 인근,강의실3개",110.2㎡/77㎡(전용률70%),3/3층,즉시입주 협의가능,동향(주된 출입구 기준),영어학원,"교육 (교과),교육 (외국어)",-,-,2000.07.12,2518529581,단지내상가3층,,,,,6만원,,,,,,없음,,,126.8836033,35.1240669
예시동,307152.3025162044,3888851.5294942795,"월세1,000/80",광주시 서구 풍암동,현영어학원운영중 타업종가능 냉난방시설,77.76㎡/77.76㎡(전용률100%),3/3층,즉시입주,동향(주된 출입구 기준),-,-,-,-,2000.07.12,2518466668,단지내상가3층,,,,,,,,,,,,,,126.8836033,35.1240669
예시동,307152.3025162044,3888851.5294942795,"월세1,000/80",광주시 서구 풍암동,-,77.76㎡/77.76㎡(전용률100%),3/3층,즉시입주 협의가능,동향(주된 출입구 기준),학원/독서실,영어교습소,-,-,2000.07.12,2513983116,단지내상가3층,,,,,6만원,,,,,,,,,126.8836033,35.1240669
예시동,306882.6494252953,3888573.2377851885,"월세1,000/45",광주시 서구 풍암동,-,30.24㎡/30.24㎡(전용률100%),2/3층,즉시입주,남향(주된 출입구 기준),공실(빈점포),-,-,-,2001.02.28,2514440811,단지내상가2층,,,,,3만원,,,,,,없음,,,126.8807107,35.1215075
예시동,307164.35841243603,3888843.7597044013,"월세1,000/80",광주시 서구 풍암동,"즉시입주가,영어학원전용,시권 없음,아파트 밀집,초중학교 인근,강의실3개",110.2㎡/77㎡(전용률70%),3/3층,즉시입주 협의가능,동향(주된 출입구 기준),영어학원,"교육 (교과),교육 (외국어)",-,-,2000.07.12,2518529581,단지내상가3층,,,,,6만원,,,,,,없음,,,126.8837373,35.1239992
예시동,307164.35841243603,3888843.7597044013,"월세1,000/80",광주시 서구 풍암동,현영어학원운영중 타업종가능 냉난방시설,77.76㎡/77.76㎡(전용률100%),3/3층,즉시입주,동향(주된 출입구 기준),-,-,-,-,2000.07.12,2518466668,단지내상가3층,,,,,,,,,,,,,,126.8837373,35.1239992
